Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH2,NO2,13/12/2018 02:30,40.00000,ug m-3,R
TH2,NO2,13/12/2018 02:45,40.00000,ug m-3,R
TH2,NO2,13/12/2018 03:00,37.60000,ug m-3,R
TH2,NO2,13/12/2018 03:15,37.60000,ug m-3,R
TH2,NO2,13/12/2018 03:30,37.60000,ug m-3,R
TH2,NO2,13/12/2018 03:45,37.60000,ug m-3,R
TH2,NO2,13/12/2018 04:00,37.60000,ug m-3,R
TH2,NO2,13/12/2018 04:15,37.60000,ug m-3,R
TH2,NO2,13/12/2018 04:30,37.60000,ug m-3,R
TH2,NO2,13/12/2018 04:45,37.60000,ug m-3,R
TH2,NO2,13/12/2018 05:00,36.90000,ug m-3,R
TH2,NO2,13/12/2018 05:15,36.90000,ug m-3,R
TH2,NO2,13/12/2018 05:30,36.90000,ug m-3,R
TH2,NO2,13/12/2018 05:45,36.90000,ug m-3,R
TH2,NO2,13/12/2018 06:00,41.60000,ug m-3,R
TH2,NO2,13/12/2018 06:15,41.60000,ug m-3,R
TH2,NO2,13/12/2018 06:30,41.60000,ug m-3,R
TH2,NO2,13/12/2018 06:45,41.60000,ug m-3,R
TH2,NO2,13/12/2018 07:00,39.50000,ug m-3,R
TH2,NO2,13/12/2018 07:15,39.50000,ug m-3,R
TH2,NO2,13/12/2018 07:30,39.50000,ug m-3,R
TH2,NO2,13/12/2018 07:45,39.50000,ug m-3,R
TH2,NO2,13/12/2018 08:00,42.10000,ug m-3,R
TH2,NO2,13/12/2018 08:15,42.10000,ug m-3,R
TH2,NO2,13/12/2018 08:30,42.10000,ug m-3,R
TH2,NO2,13/12/2018 08:45,42.10000,ug m-3,R
TH2,NO2,13/12/2018 09:00,41.20000,ug m-3,R
TH2,NO2,13/12/2018 09:15,41.20000,ug m-3,R
TH2,NO2,13/12/2018 09:30,41.20000,ug m-3,R
TH2,NO2,13/12/2018 09:45,41.20000,ug m-3,R
TH2,NO2,13/12/2018 10:00,43.70000,ug m-3,R
TH2,NO2,13/12/2018 10:15,43.70000,ug m-3,R
TH2,NO2,13/12/2018 10:30,43.70000,ug m-3,R
TH2,NO2,13/12/2018 10:45,43.70000,ug m-3,R
TH2,NO2,13/12/2018 11:00,46.50000,ug m-3,R
TH2,NO2,13/12/2018 11:15,46.50000,ug m-3,R
TH2,NO2,13/12/2018 11:30,46.50000,ug m-3,R
TH2,NO2,13/12/2018 11:45,46.50000,ug m-3,R
TH2,NO2,13/12/2018 12:00,46.20000,ug m-3,R
TH2,NO2,13/12/2018 12:15,46.20000,ug m-3,R
TH2,NO2,13/12/2018 12:30,46.20000,ug m-3,R
TH2,NO2,13/12/2018 12:45,46.20000,ug m-3,R
TH2,NO2,13/12/2018 13:00,54.40000,ug m-3,R
TH2,NO2,13/12/2018 13:15,54.40000,ug m-3,R
TH2,NO2,13/12/2018 13:30,54.40000,ug m-3,R
TH2,NO2,13/12/2018 13:45,54.40000,ug m-3,R
TH2,NO2,13/12/2018 14:00,55.20000,ug m-3,R
TH2,NO2,13/12/2018 14:15,55.20000,ug m-3,R
TH2,NO2,13/12/2018 14:30,55.20000,ug m-3,R
TH2,NO2,13/12/2018 14:45,55.20000,ug m-3,R
TH2,NO2,13/12/2018 15:00,58.00000,ug m-3,R
TH2,NO2,13/12/2018 15:15,58.00000,ug m-3,R
TH2,NO2,13/12/2018 15:30,58.00000,ug m-3,R
TH2,NO2,13/12/2018 15:45,58.00000,ug m-3,R
TH2,NO2,13/12/2018 16:00,70.30000,ug m-3,R
TH2,NO2,13/12/2018 16:15,70.30000,ug m-3,R
TH2,NO2,13/12/2018 16:30,70.30000,ug m-3,R
TH2,NO2,13/12/2018 16:45,70.30000,ug m-3,R
TH2,NO2,13/12/2018 17:00,80.00000,ug m-3,R
TH2,NO2,13/12/2018 17:15,80.00000,ug m-3,R
TH2,NO2,13/12/2018 17:30,80.00000,ug m-3,R
TH2,NO2,13/12/2018 17:45,80.00000,ug m-3,R
TH2,NO2,13/12/2018 18:00,78.80000,ug m-3,R
TH2,NO2,13/12/2018 18:15,78.80000,ug m-3,R
TH2,NO2,13/12/2018 18:30,78.80000,ug m-3,R
TH2,NO2,13/12/2018 18:45,78.80000,ug m-3,R
TH2,NO2,13/12/2018 19:00,74.60000,ug m-3,R
TH2,NO2,13/12/2018 19:15,74.60000,ug m-3,R
TH2,NO2,13/12/2018 19:30,74.60000,ug m-3,R
TH2,NO2,13/12/2018 19:45,74.60000,ug m-3,R
TH2,NO2,13/12/2018 20:00,60.30000,ug m-3,R
TH2,NO2,13/12/2018 20:15,60.30000,ug m-3,R
TH2,NO2,13/12/2018 20:30,60.30000,ug m-3,R
TH2,NO2,13/12/2018 20:45,60.30000,ug m-3,R
TH2,NO2,13/12/2018 21:00,56.10000,ug m-3,R
TH2,NO2,13/12/2018 21:15,56.10000,ug m-3,R
TH2,NO2,13/12/2018 21:30,56.10000,ug m-3,R
TH2,NO2,13/12/2018 21:45,56.10000,ug m-3,R
TH2,NO2,13/12/2018 22:00,51.90000,ug m-3,R
TH2,NO2,13/12/2018 22:15,51.90000,ug m-3,R
TH2,NO2,13/12/2018 22:30,51.90000,ug m-3,R
TH2,NO2,13/12/2018 22:45,51.90000,ug m-3,R
TH2,NO2,13/12/2018 23:00,51.50000,ug m-3,R
TH2,NO2,13/12/2018 23:15,51.50000,ug m-3,R
TH2,NO2,13/12/2018 23:30,51.50000,ug m-3,R
TH2,NO2,13/12/2018 23:45,51.50000,ug m-3,R
TH2,NO2,14/12/2018 00:00,53.20000,ug m-3,R
TH2,NO2,14/12/2018 00:15,53.20000,ug m-3,R
TH2,NO2,14/12/2018 00:30,53.20000,ug m-3,R
TH2,NO2,14/12/2018 00:45,53.20000,ug m-3,R
TH2,NO2,14/12/2018 01:00,52.90000,ug m-3,R
TH2,NO2,14/12/2018 01:15,52.90000,ug m-3,R
TH2,NO2,14/12/2018 01:30,52.90000,ug m-3,R
TH2,NO2,14/12/2018 01:45,52.90000,ug m-3,R
TH2,NO2,14/12/2018 02:00,48.20000,ug m-3,R
TH2,NO2,14/12/2018 02:15,48.20000,ug m-3,R
TH2,NO2,14/12/2018 02:30,48.20000,ug m-3,R
TH2,NO2,14/12/2018 02:45,48.20000,ug m-3,R
TH2,NO2,14/12/2018 03:00,50.40000,ug m-3,R
TH2,NO2,14/12/2018 03:15,50.40000,ug m-3,R
TH2,NO2,14/12/2018 03:30,50.40000,ug m-3,R
TH2,NO2,14/12/2018 03:45,50.40000,ug m-3,R
TH2,NO2,14/12/2018 04:00,64.50000,ug m-3,R
TH2,NO2,14/12/2018 04:15,64.50000,ug m-3,R
TH2,NO2,14/12/2018 04:30,64.50000,ug m-3,R
TH2,NO2,14/12/2018 04:45,64.50000,ug m-3,R
TH2,NO2,14/12/2018 05:00,61.40000,ug m-3,R
TH2,NO2,14/12/2018 05:15,61.40000,ug m-3,R
TH2,NO2,14/12/2018 05:30,61.40000,ug m-3,R
TH2,NO2,14/12/2018 05:45,61.40000,ug m-3,R
TH2,NO2,14/12/2018 06:00,71.10000,ug m-3,R
TH2,NO2,14/12/2018 06:15,71.10000,ug m-3,R
TH2,NO2,14/12/2018 06:30,71.10000,ug m-3,R
TH2,NO2,14/12/2018 06:45,71.10000,ug m-3,R
TH2,NO2,14/12/2018 07:00,79.70000,ug m-3,R
TH2,NO2,14/12/2018 07:15,79.70000,ug m-3,R
TH2,NO2,14/12/2018 07:30,79.70000,ug m-3,R
TH2,NO2,14/12/2018 07:45,79.70000,ug m-3,R
TH2,NO2,14/12/2018 08:00,79.80000,ug m-3,R
TH2,NO2,14/12/2018 08:15,79.80000,ug m-3,R
TH2,NO2,14/12/2018 08:30,79.80000,ug m-3,R
TH2,NO2,14/12/2018 08:45,79.80000,ug m-3,R
TH2,NO2,14/12/2018 09:00,76.70000,ug m-3,R
TH2,NO2,14/12/2018 09:15,76.70000,ug m-3,R
TH2,NO2,14/12/2018 09:30,76.70000,ug m-3,R
TH2,NO2,14/12/2018 09:45,76.70000,ug m-3,R
TH2,NO2,14/12/2018 10:00,69.20000,ug m-3,R
TH2,NO2,14/12/2018 10:15,69.20000,ug m-3,R
TH2,NO2,14/12/2018 10:30,69.20000,ug m-3,R
TH2,NO2,14/12/2018 10:45,69.20000,ug m-3,R
TH2,NO2,14/12/2018 11:00,58.20000,ug m-3,R
TH2,NO2,14/12/2018 11:15,58.20000,ug m-3,R
TH2,NO2,14/12/2018 11:30,58.20000,ug m-3,R
TH2,NO2,14/12/2018 11:45,58.20000,ug m-3,R
TH2,NO2,14/12/2018 12:00,66.50000,ug m-3,R
TH2,NO2,14/12/2018 12:15,66.50000,ug m-3,R
TH2,NO2,14/12/2018 12:30,66.50000,ug m-3,R
TH2,NO2,14/12/2018 12:45,66.50000,ug m-3,R
TH2,NO2,14/12/2018 13:00,70.00000,ug m-3,R
TH2,NO2,14/12/2018 13:15,70.00000,ug m-3,R
TH2,NO2,14/12/2018 13:30,70.00000,ug m-3,R
TH2,NO2,14/12/2018 13:45,70.00000,ug m-3,R
TH2,NO2,14/12/2018 14:00,61.60000,ug m-3,R
TH2,NO2,14/12/2018 14:15,61.60000,ug m-3,R
TH2,NO2,14/12/2018 14:30,61.60000,ug m-3,R
TH2,NO2,14/12/2018 14:45,61.60000,ug m-3,R
TH2,NO2,14/12/2018 15:00,62.50000,ug m-3,R
TH2,NO2,14/12/2018 15:15,62.50000,ug m-3,R
TH2,NO2,14/12/2018 15:30,62.50000,ug m-3,R
TH2,NO2,14/12/2018 15:45,62.50000,ug m-3,R
TH2,NO2,14/12/2018 16:00,60.00000,ug m-3,R
TH2,NO2,14/12/2018 16:15,60.00000,ug m-3,R
TH2,NO2,14/12/2018 16:30,60.00000,ug m-3,R
TH2,NO2,14/12/2018 16:45,60.00000,ug m-3,R
TH2,NO2,14/12/2018 17:00,60.00000,ug m-3,R
TH2,NO2,14/12/2018 17:15,60.00000,ug m-3,R
TH2,NO2,14/12/2018 17:30,60.00000,ug m-3,R
TH2,NO2,14/12/2018 17:45,60.00000,ug m-3,R
TH2,NO2,14/12/2018 18:00,57.10000,ug m-3,R
TH2,NO2,14/12/2018 18:15,57.10000,ug m-3,R
TH2,NO2,14/12/2018 18:30,57.10000,ug m-3,R
TH2,NO2,14/12/2018 18:45,57.10000,ug m-3,R
TH2,NO2,14/12/2018 19:00,51.50000,ug m-3,R
TH2,NO2,14/12/2018 19:15,51.50000,ug m-3,R
TH2,NO2,14/12/2018 19:30,51.50000,ug m-3,R
TH2,NO2,14/12/2018 19:45,51.50000,ug m-3,R
TH2,NO2,14/12/2018 20:00,47.40000,ug m-3,R
TH2,NO2,14/12/2018 20:15,47.40000,ug m-3,R
TH2,NO2,14/12/2018 20:30,47.40000,ug m-3,R
TH2,NO2,14/12/2018 20:45,47.40000,ug m-3,R
TH2,NO2,14/12/2018 21:00,45.20000,ug m-3,R
TH2,NO2,14/12/2018 21:15,45.20000,ug m-3,R
TH2,NO2,14/12/2018 21:30,45.20000,ug m-3,R
TH2,NO2,14/12/2018 21:45,45.20000,ug m-3,R
TH2,NO2,14/12/2018 22:00,38.10000,ug m-3,R
TH2,NO2,14/12/2018 22:15,38.10000,ug m-3,R
TH2,NO2,14/12/2018 22:30,38.10000,ug m-3,R
TH2,NO2,14/12/2018 22:45,38.10000,ug m-3,R
TH2,NO2,14/12/2018 23:00,34.00000,ug m-3,R
TH2,NO2,14/12/2018 23:15,34.00000,ug m-3,R
TH2,NO2,14/12/2018 23:30,34.00000,ug m-3,R
TH2,NO2,14/12/2018 23:45,34.00000,ug m-3,R
TH2,NO2,15/12/2018 00:00,37.50000,ug m-3,R
TH2,NO2,15/12/2018 00:15,37.50000,ug m-3,R
TH2,NO2,15/12/2018 00:30,37.50000,ug m-3,R
TH2,NO2,15/12/2018 00:45,37.50000,ug m-3,R
TH2,NO2,15/12/2018 01:00,32.60000,ug m-3,R
TH2,NO2,15/12/2018 01:15,32.60000,ug m-3,R
TH2,NO2,15/12/2018 01:30,32.60000,ug m-3,R
TH2,NO2,15/12/2018 01:45,32.60000,ug m-3,R
TH2,NO2,15/12/2018 02:00,30.40000,ug m-3,R
TH2,NO2,15/12/2018 02:15,30.40000,ug m-3,R
TH2,NO2,15/12/2018 02:30,30.40000,ug m-3,R
TH2,NO2,15/12/2018 02:45,30.40000,ug m-3,R
TH2,NO2,15/12/2018 03:00,25.70000,ug m-3,R
TH2,NO2,15/12/2018 03:15,25.70000,ug m-3,R
TH2,NO2,15/12/2018 03:30,25.70000,ug m-3,R
TH2,NO2,15/12/2018 03:45,25.70000,ug m-3,R
TH2,NO2,15/12/2018 04:00,26.40000,ug m-3,R
TH2,NO2,15/12/2018 04:15,26.40000,ug m-3,R
TH2,NO2,15/12/2018 04:30,26.40000,ug m-3,R
TH2,NO2,15/12/2018 04:45,26.40000,ug m-3,R
TH2,NO2,15/12/2018 05:00,25.70000,ug m-3,R
TH2,NO2,15/12/2018 05:15,25.70000,ug m-3,R
TH2,NO2,15/12/2018 05:30,25.70000,ug m-3,R
TH2,NO2,15/12/2018 05:45,25.70000,ug m-3,R
TH2,NO2,15/12/2018 06:00,22.80000,ug m-3,R
TH2,NO2,15/12/2018 06:15,22.80000,ug m-3,R
TH2,NO2,15/12/2018 06:30,22.80000,ug m-3,R
TH2,NO2,15/12/2018 06:45,22.80000,ug m-3,R
TH2,NO2,15/12/2018 07:00,26.20000,ug m-3,R
TH2,NO2,15/12/2018 07:15,26.20000,ug m-3,R
TH2,NO2,15/12/2018 07:30,26.20000,ug m-3,R
TH2,NO2,15/12/2018 07:45,26.20000,ug m-3,R
TH2,NO2,15/12/2018 08:00,28.60000,ug m-3,R
TH2,NO2,15/12/2018 08:15,28.60000,ug m-3,R
TH2,NO2,15/12/2018 08:30,28.60000,ug m-3,R
TH2,NO2,15/12/2018 08:45,28.60000,ug m-3,R
TH2,NO2,15/12/2018 09:00,26.40000,ug m-3,R
TH2,NO2,15/12/2018 09:15,26.40000,ug m-3,R
TH2,NO2,15/12/2018 09:30,26.40000,ug m-3,R
TH2,NO2,15/12/2018 09:45,26.40000,ug m-3,R
TH2,NO2,15/12/2018 10:00,26.30000,ug m-3,R
TH2,NO2,15/12/2018 10:15,26.30000,ug m-3,R
TH2,NO2,15/12/2018 10:30,26.30000,ug m-3,R
TH2,NO2,15/12/2018 10:45,26.30000,ug m-3,R
TH2,NO2,15/12/2018 11:00,27.20000,ug m-3,R
TH2,NO2,15/12/2018 11:15,27.20000,ug m-3,R
TH2,NO2,15/12/2018 11:30,27.20000,ug m-3,R
TH2,NO2,15/12/2018 11:45,27.20000,ug m-3,R
TH2,NO2,15/12/2018 12:00,25.20000,ug m-3,R
TH2,NO2,15/12/2018 12:15,25.20000,ug m-3,R
TH2,NO2,15/12/2018 12:30,25.20000,ug m-3,R
TH2,NO2,15/12/2018 12:45,25.20000,ug m-3,R
TH2,NO2,15/12/2018 13:00,29.20000,ug m-3,R
TH2,NO2,15/12/2018 13:15,29.20000,ug m-3,R
TH2,NO2,15/12/2018 13:30,29.20000,ug m-3,R
TH2,NO2,15/12/2018 13:45,29.20000,ug m-3,R
TH2,NO2,15/12/2018 14:00,33.10000,ug m-3,R
TH2,NO2,15/12/2018 14:15,33.10000,ug m-3,R
TH2,NO2,15/12/2018 14:30,33.10000,ug m-3,R
TH2,NO2,15/12/2018 14:45,33.10000,ug m-3,R
TH2,NO2,15/12/2018 15:00,36.20000,ug m-3,R
TH2,NO2,15/12/2018 15:15,36.20000,ug m-3,R
TH2,NO2,15/12/2018 15:30,36.20000,ug m-3,R
TH2,NO2,15/12/2018 15:45,36.20000,ug m-3,R
TH2,NO2,15/12/2018 16:00,40.70000,ug m-3,R
TH2,NO2,15/12/2018 16:15,40.70000,ug m-3,R
TH2,NO2,15/12/2018 16:30,40.70000,ug m-3,R
TH2,NO2,15/12/2018 16:45,40.70000,ug m-3,R
TH2,NO2,15/12/2018 17:00,38.80000,ug m-3,R
TH2,NO2,15/12/2018 17:15,38.80000,ug m-3,R
TH2,NO2,15/12/2018 17:30,38.80000,ug m-3,R
TH2,NO2,15/12/2018 17:45,38.80000,ug m-3,R
TH2,NO2,15/12/2018 18:00,32.40000,ug m-3,R
TH2,NO2,15/12/2018 18:15,32.40000,ug m-3,R
TH2,NO2,15/12/2018 18:30,32.40000,ug m-3,R
TH2,NO2,15/12/2018 18:45,32.40000,ug m-3,R
TH2,NO2,15/12/2018 19:00,25.90000,ug m-3,R
TH2,NO2,15/12/2018 19:15,25.90000,ug m-3,R
TH2,NO2,15/12/2018 19:30,25.90000,ug m-3,R
TH2,NO2,15/12/2018 19:45,25.90000,ug m-3,R
TH2,NO2,15/12/2018 20:00,25.10000,ug m-3,R
TH2,NO2,15/12/2018 20:15,25.10000,ug m-3,R
TH2,NO2,15/12/2018 20:30,25.10000,ug m-3,R
TH2,NO2,15/12/2018 20:45,25.10000,ug m-3,R
TH2,NO2,15/12/2018 21:00,38.60000,ug m-3,R
TH2,NO2,15/12/2018 21:15,38.60000,ug m-3,R
TH2,NO2,15/12/2018 21:30,38.60000,ug m-3,R
TH2,NO2,15/12/2018 21:45,38.60000,ug m-3,R
TH2,NO2,15/12/2018 22:00,43.60000,ug m-3,R
TH2,NO2,15/12/2018 22:15,43.60000,ug m-3,R
TH2,NO2,15/12/2018 22:30,43.60000,ug m-3,R
TH2,NO2,15/12/2018 22:45,43.60000,ug m-3,R
TH2,NO2,15/12/2018 23:00,37.30000,ug m-3,R
TH2,NO2,15/12/2018 23:15,37.30000,ug m-3,R
TH2,NO2,15/12/2018 23:30,37.30000,ug m-3,R
TH2,NO2,15/12/2018 23:45,37.30000,ug m-3,R
TH2,NO2,16/12/2018 00:00,39.40000,ug m-3,R
TH2,NO2,16/12/2018 00:15,39.40000,ug m-3,R
TH2,NO2,16/12/2018 00:30,39.40000,ug m-3,R
TH2,NO2,16/12/2018 00:45,39.40000,ug m-3,R
TH2,NO2,16/12/2018 01:00,28.90000,ug m-3,R
TH2,NO2,16/12/2018 01:15,28.90000,ug m-3,R
TH2,NO2,16/12/2018 01:30,28.90000,ug m-3,R
TH2,NO2,16/12/2018 01:45,28.90000,ug m-3,R
TH2,NO2,16/12/2018 02:00,22.80000,ug m-3,R
TH2,NO2,16/12/2018 02:15,22.80000,ug m-3,R
TH2,NO2,16/12/2018 02:30,22.80000,ug m-3,R
TH2,NO2,16/12/2018 02:45,22.80000,ug m-3,R
TH2,NO2,16/12/2018 03:00,19.00000,ug m-3,R
TH2,NO2,16/12/2018 03:15,19.00000,ug m-3,R
TH2,NO2,16/12/2018 03:30,19.00000,ug m-3,R
TH2,NO2,16/12/2018 03:45,19.00000,ug m-3,R
TH2,NO2,16/12/2018 04:00,18.10000,ug m-3,R
TH2,NO2,16/12/2018 04:15,18.10000,ug m-3,R
TH2,NO2,16/12/2018 04:30,18.10000,ug m-3,R
TH2,NO2,16/12/2018 04:45,18.10000,ug m-3,R
TH2,NO2,16/12/2018 05:00,18.00000,ug m-3,R
TH2,NO2,16/12/2018 05:15,18.00000,ug m-3,R
TH2,NO2,16/12/2018 05:30,18.00000,ug m-3,R
TH2,NO2,16/12/2018 05:45,18.00000,ug m-3,R
TH2,NO2,16/12/2018 06:00,18.10000,ug m-3,R
TH2,NO2,16/12/2018 06:15,18.10000,ug m-3,R
TH2,NO2,16/12/2018 06:30,18.10000,ug m-3,R
TH2,NO2,16/12/2018 06:45,18.10000,ug m-3,R
TH2,NO2,16/12/2018 07:00,22.90000,ug m-3,R
TH2,NO2,16/12/2018 07:15,22.90000,ug m-3,R
TH2,NO2,16/12/2018 07:30,22.90000,ug m-3,R
TH2,NO2,16/12/2018 07:45,22.90000,ug m-3,R
TH2,NO2,16/12/2018 08:00,30.90000,ug m-3,R
TH2,NO2,16/12/2018 08:15,30.90000,ug m-3,R
TH2,NO2,16/12/2018 08:30,30.90000,ug m-3,R
TH2,NO2,16/12/2018 08:45,30.90000,ug m-3,R
TH2,NO2,16/12/2018 09:00,37.50000,ug m-3,R
TH2,NO2,16/12/2018 09:15,37.50000,ug m-3,R
TH2,NO2,16/12/2018 09:30,37.50000,ug m-3,R
TH2,NO2,16/12/2018 09:45,37.50000,ug m-3,R
TH2,NO2,16/12/2018 10:00,34.00000,ug m-3,R
TH2,NO2,16/12/2018 10:15,34.00000,ug m-3,R
TH2,NO2,16/12/2018 10:30,34.00000,ug m-3,R
TH2,NO2,16/12/2018 10:45,34.00000,ug m-3,R
TH2,NO2,16/12/2018 11:00,40.60000,ug m-3,R
TH2,NO2,16/12/2018 11:15,40.60000,ug m-3,R
TH2,NO2,16/12/2018 11:30,40.60000,ug m-3,R
TH2,NO2,16/12/2018 11:45,40.60000,ug m-3,R
TH2,NO2,16/12/2018 12:00,41.30000,ug m-3,R
TH2,NO2,16/12/2018 12:15,41.30000,ug m-3,R
TH2,NO2,16/12/2018 12:30,41.30000,ug m-3,R
TH2,NO2,16/12/2018 12:45,41.30000,ug m-3,R
TH2,NO2,16/12/2018 13:00,42.00000,ug m-3,R
TH2,NO2,16/12/2018 13:15,42.00000,ug m-3,R
TH2,NO2,16/12/2018 13:30,42.00000,ug m-3,R
TH2,NO2,16/12/2018 13:45,42.00000,ug m-3,R
TH2,NO2,16/12/2018 14:00,42.10000,ug m-3,R
TH2,NO2,16/12/2018 14:15,42.10000,ug m-3,R
TH2,NO2,16/12/2018 14:30,42.10000,ug m-3,R
TH2,NO2,16/12/2018 14:45,42.10000,ug m-3,R
TH2,NO2,16/12/2018 15:00,48.20000,ug m-3,R
TH2,NO2,16/12/2018 15:15,48.20000,ug m-3,R
TH2,NO2,16/12/2018 15:30,48.20000,ug m-3,R
TH2,NO2,16/12/2018 15:45,48.20000,ug m-3,R
TH2,NO2,16/12/2018 16:00,41.40000,ug m-3,R
TH2,NO2,16/12/2018 16:15,41.40000,ug m-3,R
TH2,NO2,16/12/2018 16:30,41.40000,ug m-3,R
TH2,NO2,16/12/2018 16:45,41.40000,ug m-3,R
TH2,NO2,16/12/2018 17:00,32.10000,ug m-3,R
TH2,NO2,16/12/2018 17:15,32.10000,ug m-3,R
TH2,NO2,16/12/2018 17:30,32.10000,ug m-3,R
TH2,NO2,16/12/2018 17:45,32.10000,ug m-3,R
TH2,NO2,16/12/2018 18:00,32.20000,ug m-3,R
TH2,NO2,16/12/2018 18:15,32.20000,ug m-3,R
TH2,NO2,16/12/2018 18:30,32.20000,ug m-3,R
TH2,NO2,16/12/2018 18:45,32.20000,ug m-3,R
TH2,NO2,16/12/2018 19:00,30.40000,ug m-3,R
TH2,NO2,16/12/2018 19:15,30.40000,ug m-3,R
TH2,NO2,16/12/2018 19:30,30.40000,ug m-3,R
TH2,NO2,16/12/2018 19:45,30.40000,ug m-3,R
TH2,NO2,16/12/2018 20:00,27.90000,ug m-3,R
TH2,NO2,16/12/2018 20:15,27.90000,ug m-3,R
TH2,NO2,16/12/2018 20:30,27.90000,ug m-3,R
TH2,NO2,16/12/2018 20:45,27.90000,ug m-3,R
TH2,NO2,16/12/2018 21:00,34.80000,ug m-3,R
TH2,NO2,16/12/2018 21:15,34.80000,ug m-3,R
TH2,NO2,16/12/2018 21:30,34.80000,ug m-3,R
TH2,NO2,16/12/2018 21:45,34.80000,ug m-3,R
TH2,NO2,16/12/2018 22:00,37.60000,ug m-3,R
TH2,NO2,16/12/2018 22:15,37.60000,ug m-3,R
TH2,NO2,16/12/2018 22:30,37.60000,ug m-3,R
TH2,NO2,16/12/2018 22:45,37.60000,ug m-3,R
TH2,NO2,16/12/2018 23:00,41.00000,ug m-3,R
TH2,NO2,16/12/2018 23:15,41.00000,ug m-3,R
TH2,NO2,16/12/2018 23:30,41.00000,ug m-3,R
TH2,NO2,16/12/2018 23:45,41.00000,ug m-3,R
TH2,NO2,17/12/2018 00:00,42.60000,ug m-3,R
TH2,NO2,17/12/2018 00:15,42.60000,ug m-3,R
TH2,NO2,17/12/2018 00:30,42.60000,ug m-3,R
TH2,NO2,17/12/2018 00:45,42.60000,ug m-3,R
TH2,NO2,17/12/2018 01:00,43.10000,ug m-3,R
TH2,NO2,17/12/2018 01:15,43.10000,ug m-3,R
TH2,NO2,17/12/2018 01:30,43.10000,ug m-3,R
TH2,NO2,17/12/2018 01:45,43.10000,ug m-3,R
TH2,NO2,17/12/2018 02:00,30.00000,ug m-3,R
TH2,NO2,17/12/2018 02:15,30.00000,ug m-3,R
TH2,NO2,17/12/2018 02:30,30.00000,ug m-3,R
TH2,NO2,17/12/2018 02:45,30.00000,ug m-3,R
TH2,NO2,17/12/2018 03:00,30.20000,ug m-3,R
TH2,NO2,17/12/2018 03:15,30.20000,ug m-3,R
TH2,NO2,17/12/2018 03:30,30.20000,ug m-3,R
TH2,NO2,17/12/2018 03:45,30.20000,ug m-3,R
TH2,NO2,17/12/2018 04:00,28.10000,ug m-3,R
TH2,NO2,17/12/2018 04:15,28.10000,ug m-3,R
TH2,NO2,17/12/2018 04:30,28.10000,ug m-3,R
TH2,NO2,17/12/2018 04:45,28.10000,ug m-3,R
TH2,NO2,17/12/2018 05:00,30.20000,ug m-3,R
TH2,NO2,17/12/2018 05:15,30.20000,ug m-3,R
TH2,NO2,17/12/2018 05:30,30.20000,ug m-3,R
TH2,NO2,17/12/2018 05:45,30.20000,ug m-3,R
TH2,NO2,17/12/2018 06:00,42.30000,ug m-3,R
TH2,NO2,17/12/2018 06:15,42.30000,ug m-3,R
TH2,NO2,17/12/2018 06:30,42.30000,ug m-3,R
TH2,NO2,17/12/2018 06:45,42.30000,ug m-3,R
TH2,NO2,17/12/2018 07:00,48.80000,ug m-3,R
TH2,NO2,17/12/2018 07:15,48.80000,ug m-3,R
TH2,NO2,17/12/2018 07:30,48.80000,ug m-3,R
TH2,NO2,17/12/2018 07:45,48.80000,ug m-3,R
TH2,NO2,17/12/2018 08:00,53.60000,ug m-3,R
TH2,NO2,17/12/2018 08:15,53.60000,ug m-3,R
TH2,NO2,17/12/2018 08:30,53.60000,ug m-3,R
TH2,NO2,17/12/2018 08:45,53.60000,ug m-3,R
TH2,NO2,17/12/2018 09:00,47.10000,ug m-3,R
TH2,NO2,17/12/2018 09:15,47.10000,ug m-3,R
TH2,NO2,17/12/2018 09:30,47.10000,ug m-3,R
TH2,NO2,17/12/2018 09:45,47.10000,ug m-3,R
TH2,NO2,17/12/2018 10:00,45.40000,ug m-3,R
TH2,NO2,17/12/2018 10:15,45.40000,ug m-3,R
TH2,NO2,17/12/2018 10:30,45.40000,ug m-3,R
TH2,NO2,17/12/2018 10:45,45.40000,ug m-3,R
TH2,NO2,17/12/2018 11:00,53.20000,ug m-3,R
TH2,NO2,17/12/2018 11:15,53.20000,ug m-3,R
TH2,NO2,17/12/2018 11:30,53.20000,ug m-3,R
TH2,NO2,17/12/2018 11:45,53.20000,ug m-3,R
TH2,NO2,17/12/2018 12:00,51.20000,ug m-3,R
TH2,NO2,17/12/2018 12:15,51.20000,ug m-3,R
TH2,NO2,17/12/2018 12:30,51.20000,ug m-3,R
TH2,NO2,17/12/2018 12:45,51.20000,ug m-3,R
TH2,NO2,17/12/2018 13:00,48.20000,ug m-3,R
TH2,NO2,17/12/2018 13:15,48.20000,ug m-3,R
TH2,NO2,17/12/2018 13:30,48.20000,ug m-3,R
TH2,NO2,17/12/2018 13:45,48.20000,ug m-3,R
TH2,NO2,17/12/2018 14:00,60.90000,ug m-3,R
TH2,NO2,17/12/2018 14:15,60.90000,ug m-3,R
TH2,NO2,17/12/2018 14:30,60.90000,ug m-3,R
TH2,NO2,17/12/2018 14:45,60.90000,ug m-3,R
TH2,NO2,17/12/2018 15:00,69.10000,ug m-3,R
TH2,NO2,17/12/2018 15:15,69.10000,ug m-3,R
